Row  Colunm  Power
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
1  102  3.27807882867
8  102  3.35758266262
35  102  2.94175928957
48  102  4.84929067036
64  102  4.04001366279
75  102  2.75166667751
107  102  11.7130280616
121  102  3.43204827987
9  133  3.6950282638
38  133  3.57703128987
43  133  8.97889990534
47  133  2.85999889985
59  133  2.94129214261
69  133  2.81558026252
93  133  3.89063041434
95  133  2.9312823082
100  133  2.89209368428
0  189  4.0
1  189  4.0
2  189  4.0
3  189  4.0
4  189  4.0
5  189  4.0
6  189  4.0
7  189  4.0
8  189  4.0
9  189  4.0
10  189  4.0
11  189  4.0
12  189  4.0
13  189  4.0
14  189  4.0
15  189  4.0
16  189  4.0
17  189  4.0
18  189  4.0
19  189  4.0
20  189  4.0
21  189  4.0
22  189  4.0
23  189  4.0
24  189  4.0
25  189  4.0
26  189  4.0
27  189  4.0
28  189  4.0
29  189  4.0
30  189  4.0
31  189  4.0
32  189  4.0
33  189  4.0
34  189  4.0
35  189  4.0
36  189  4.0
37  189  4.0
38  189  4.0
39  189  4.0
40  189  4.0
41  189  4.0
42  189  4.0
43  189  4.0
44  189  4.0
45  189  4.0
46  189  4.0
47  189  4.0
48  189  4.0
49  189  4.0
50  189  4.0
51  189  4.0
52  189  4.0
53  189  4.0
54  189  4.0
55  189  4.0
56  189  4.0
57  189  4.0
58  189  4.0
59  189  4.0
60  189  4.0
61  189  4.0
62  189  4.0
63  189  4.0
64  189  4.0
65  189  4.0
66  189  4.0
67  189  4.0
68  189  4.0
69  189  4.0
70  189  4.0
71  189  4.0
72  189  4.0
73  189  4.0
74  189  4.0
75  189  4.0
76  189  4.0
77  189  4.0
78  189  4.0
79  189  4.0
80  189  4.0
81  189  4.0
82  189  4.0
83  189  4.0
84  189  4.0
85  189  4.0
86  189  4.0
87  189  4.0
88  189  4.0
89  189  4.0
90  189  4.0
91  189  4.0
92  189  4.0
93  189  4.0
94  189  4.0
95  189  4.0
96  189  4.0
97  189  4.0
98  189  4.0
99  189  4.0
100  189  4.0
101  189  4.0
102  189  4.0
103  189  4.0
104  189  4.0
105  189  4.0
106  189  4.0
107  189  4.0
108  189  4.0
109  189  4.0
110  189  4.0
111  189  4.0
112  189  4.0
113  189  4.0
114  189  4.0
115  189  4.0
116  189  4.0
117  189  4.0
118  189  4.0
119  189  4.0
120  189  4.0
121  189  4.0
122  189  4.0
123  189  4.0
124  189  4.0
125  189  4.0
126  189  4.0
127  189  4.0
0  190  4.0
1  190  4.0
2  190  4.0
3  190  4.0
4  190  4.0
5  190  4.0
6  190  4.0
7  190  4.0
8  190  4.0
9  190  4.0
10  190  4.0
11  190  4.0
12  190  4.0
13  190  4.0
14  190  4.0
15  190  4.0
16  190  4.0
17  190  4.0
18  190  4.0
19  190  4.0
20  190  4.0
21  190  4.0
22  190  4.0
23  190  4.0
24  190  4.0
25  190  4.0
26  190  4.0
27  190  4.0
28  190  4.0
29  190  4.0
30  190  4.0
31  190  4.0
32  190  4.0
33  190  4.0
34  190  4.0
35  190  4.0
36  190  4.0
37  190  4.0
38  190  4.0
39  190  4.0
40  190  4.0
41  190  4.0
42  190  4.0
43  190  4.0
44  190  4.0
45  190  4.0
46  190  4.0
47  190  4.0
48  190  4.0
49  190  4.0
50  190  4.0
51  190  4.0
52  190  4.0
53  190  4.0
54  190  4.0
55  190  4.0
56  190  4.0
57  190  4.0
58  190  4.0
59  190  4.0
60  190  4.0
61  190  4.0
62  190  4.0
63  190  4.0
64  190  4.0
65  190  4.0
66  190  4.0
67  190  4.0
68  190  4.0
69  190  4.0
70  190  4.0
71  190  4.0
72  190  4.0
73  190  4.0
74  190  4.0
75  190  4.0
76  190  4.0
77  190  4.0
78  190  4.0
79  190  4.0
80  190  4.0
81  190  4.0
82  190  4.0
83  190  4.0
84  190  4.0
85  190  4.0
86  190  4.0
87  190  4.0
88  190  4.0
89  190  4.0
90  190  4.0
91  190  4.0
92  190  4.0
93  190  4.0
94  190  4.0
95  190  4.0
96  190  4.0
97  190  4.0
98  190  4.0
99  190  4.0
100  190  4.0
101  190  4.0
102  190  4.0
103  190  4.0
104  190  4.0
105  190  4.0
106  190  4.0
107  190  4.0
108  190  4.0
109  190  4.0
110  190  4.0
111  190  4.0
112  190  4.0
113  190  4.0
114  190  4.0
115  190  4.0
116  190  4.0
117  190  4.0
118  190  4.0
119  190  4.0
120  190  4.0
121  190  4.0
122  190  4.0
123  190  4.0
124  190  4.0
125  190  4.0
126  190  4.0
127  190  4.0
0  191  4.0
1  191  4.0
2  191  4.0
3  191  4.0
4  191  4.0
5  191  4.0
6  191  4.0
7  191  4.0
8  191  4.0
9  191  4.0
10  191  4.0
11  191  4.0
12  191  4.0
13  191  4.0
14  191  4.0
15  191  4.0
16  191  4.0
17  191  4.0
18  191  4.0
19  191  4.0
20  191  4.0
21  191  4.0
22  191  4.0
23  191  4.0
24  191  4.0
25  191  4.0
26  191  4.0
27  191  4.0
28  191  4.0
29  191  4.0
30  191  4.0
31  191  4.0
32  191  4.0
33  191  4.0
34  191  4.0
35  191  4.0
36  191  4.0
37  191  4.0
38  191  4.0
39  191  4.0
40  191  4.0
41  191  4.0
42  191  4.0
43  191  4.0
44  191  4.0
45  191  4.0
46  191  4.0
47  191  4.0
48  191  4.0
49  191  4.0
50  191  4.0
51  191  4.0
52  191  4.0
53  191  4.0
54  191  4.0
55  191  4.0
56  191  4.0
57  191  4.0
58  191  4.0
59  191  4.0
60  191  4.0
61  191  4.0
62  191  4.0
63  191  4.0
64  191  4.0
65  191  4.0
66  191  4.0
67  191  4.0
68  191  4.0
69  191  4.0
70  191  4.0
71  191  4.0
72  191  4.0
73  191  4.0
74  191  4.0
75  191  4.0
76  191  4.0
77  191  4.0
78  191  4.0
79  191  4.0
80  191  4.0
81  191  4.0
82  191  4.0
83  191  4.0
84  191  4.0
85  191  4.0
86  191  4.0
87  191  4.0
88  191  4.0
89  191  4.0
90  191  4.0
91  191  4.0
92  191  4.0
93  191  4.0
94  191  4.0
95  191  4.0
96  191  4.0
97  191  4.0
98  191  4.0
99  191  4.0
100  191  4.0
101  191  4.0
102  191  4.0
103  191  4.0
104  191  4.0
105  191  4.0
106  191  4.0
107  191  4.0
108  191  4.0
109  191  4.0
110  191  4.0
111  191  4.0
112  191  4.0
113  191  4.0
114  191  4.0
115  191  4.0
116  191  4.0
117  191  4.0
118  191  4.0
119  191  4.0
120  191  4.0
121  191  4.0
122  191  4.0
123  191  4.0
124  191  4.0
125  191  4.0
126  191  4.0
127  191  4.0
0  192  4.0
1  192  4.0
2  192  4.0
3  192  4.0
4  192  4.0
5  192  4.0
6  192  4.0
7  192  4.0
8  192  4.0
9  192  4.0
10  192  4.0
11  192  4.0
12  192  4.0
13  192  4.0
14  192  4.0
15  192  4.0
16  192  4.0
17  192  4.0
18  192  4.0
19  192  4.0
20  192  4.0
21  192  4.0
22  192  4.0
23  192  4.0
24  192  4.0
25  192  4.0
26  192  4.0
27  192  4.0
28  192  4.0
29  192  4.0
30  192  4.0
31  192  4.0
32  192  4.0
33  192  4.0
34  192  4.0
35  192  4.0
36  192  4.0
37  192  4.0
38  192  4.0
39  192  4.0
40  192  4.0
41  192  4.0
42  192  4.0
43  192  4.0
44  192  4.0
45  192  4.0
46  192  4.0
47  192  4.0
48  192  4.0
49  192  4.0
50  192  4.0
51  192  4.0
52  192  4.0
53  192  4.0
54  192  4.0
55  192  4.0
56  192  4.0
57  192  4.0
58  192  4.0
59  192  4.0
60  192  4.0
61  192  4.0
62  192  4.0
63  192  4.0
64  192  4.0
65  192  4.0
66  192  4.0
67  192  4.0
68  192  4.0
69  192  4.0
70  192  4.0
71  192  4.0
72  192  4.0
73  192  4.0
74  192  4.0
75  192  4.0
76  192  4.0
77  192  4.0
78  192  4.0
79  192  4.0
80  192  4.0
81  192  4.0
82  192  4.0
83  192  4.0
84  192  4.0
85  192  4.0
86  192  4.0
87  192  4.0
88  192  4.0
89  192  4.0
90  192  4.0
91  192  4.0
92  192  4.0
93  192  4.0
94  192  4.0
95  192  4.0
96  192  4.0
97  192  4.0
98  192  4.0
99  192  4.0
100  192  4.0
101  192  4.0
102  192  4.0
103  192  4.0
104  192  4.0
105  192  4.0
106  192  4.0
107  192  4.0
108  192  4.0
109  192  4.0
110  192  4.0
111  192  4.0
112  192  4.0
113  192  4.0
114  192  4.0
115  192  4.0
116  192  4.0
117  192  4.0
118  192  4.0
119  192  4.0
120  192  4.0
121  192  4.0
122  192  4.0
123  192  4.0
124  192  4.0
125  192  4.0
126  192  4.0
127  192  4.0
0  193  4.0
1  193  4.0
2  193  4.0
3  193  4.0
4  193  4.0
5  193  4.0
6  193  4.0
7  193  4.0
8  193  4.0
9  193  4.0
10  193  4.0
11  193  4.0
12  193  4.0
13  193  4.0
14  193  4.0
15  193  4.0
16  193  4.0
17  193  4.0
18  193  4.0
19  193  4.0
20  193  4.0
21  193  4.0
22  193  4.0
23  193  4.0
24  193  4.0
25  193  4.0
26  193  4.0
27  193  4.0
28  193  4.0
29  193  4.0
30  193  4.0
31  193  4.0
32  193  4.0
33  193  4.0
34  193  4.0
35  193  4.0
36  193  4.0
37  193  4.0
38  193  4.0
39  193  4.0
40  193  4.0
41  193  4.0
42  193  4.0
43  193  4.0
44  193  4.0
45  193  4.0
46  193  4.0
47  193  4.0
48  193  4.0
49  193  4.0
50  193  4.0
51  193  4.0
52  193  4.0
53  193  4.0
54  193  4.0
55  193  4.0
56  193  4.0
57  193  4.0
58  193  4.0
59  193  4.0
60  193  4.0
61  193  4.0
62  193  4.0
63  193  4.0
64  193  4.0
65  193  4.0
66  193  4.0
67  193  4.0
68  193  4.0
69  193  4.0
70  193  4.0
71  193  4.0
72  193  4.0
73  193  4.0
74  193  4.0
75  193  4.0
76  193  4.0
77  193  4.0
78  193  4.0
79  193  4.0
80  193  4.0
81  193  4.0
82  193  4.0
83  193  4.0
84  193  4.0
85  193  4.0
86  193  4.0
87  193  4.0
88  193  4.0
89  193  4.0
90  193  4.0
91  193  4.0
92  193  4.0
93  193  4.0
94  193  4.0
95  193  4.0
96  193  4.0
97  193  4.0
98  193  4.0
99  193  4.0
100  193  4.0
101  193  4.0
102  193  4.0
103  193  4.0
104  193  4.0
105  193  4.0
106  193  4.0
107  193  4.0
108  193  4.0
109  193  4.0
110  193  4.0
111  193  4.0
112  193  4.0
113  193  4.0
114  193  4.0
115  193  4.0
116  193  4.0
117  193  4.0
118  193  4.0
119  193  4.0
120  193  4.0
121  193  4.0
122  193  4.0
123  193  4.0
124  193  4.0
125  193  4.0
126  193  4.0
127  193  4.0
0  194  4.0
1  194  4.0
2  194  4.0
3  194  4.0
4  194  4.0
5  194  4.0
6  194  4.0
7  194  4.0
8  194  4.0
9  194  4.0
10  194  4.0
11  194  4.0
12  194  4.0
13  194  4.0
14  194  4.0
15  194  4.0
16  194  4.0
17  194  4.0
18  194  4.0
19  194  4.0
20  194  4.0
21  194  4.0
22  194  4.0
23  194  4.0
24  194  4.0
25  194  4.0
26  194  4.0
27  194  4.0
28  194  4.0
29  194  4.0
30  194  4.0
31  194  4.0
32  194  4.0
33  194  4.0
34  194  4.0
35  194  4.0
36  194  4.0
37  194  4.0
38  194  4.0
39  194  4.0
40  194  4.0
41  194  4.0
42  194  4.0
43  194  4.0
44  194  4.0
45  194  4.0
46  194  4.0
47  194  4.0
48  194  4.0
49  194  4.0
50  194  4.0
51  194  4.0
52  194  4.0
53  194  4.0
54  194  4.0
55  194  4.0
56  194  4.0
57  194  4.0
58  194  4.0
59  194  4.0
60  194  4.0
61  194  4.0
62  194  4.0
63  194  4.0
64  194  4.0
65  194  4.0
66  194  4.0
67  194  4.0
68  194  4.0
69  194  4.0
70  194  4.0
71  194  4.0
72  194  4.0
73  194  4.0
74  194  4.0
75  194  4.0
76  194  4.0
77  194  4.0
78  194  4.0
79  194  4.0
80  194  4.0
81  194  4.0
82  194  4.0
83  194  4.0
84  194  4.0
85  194  4.0
86  194  4.0
87  194  4.0
88  194  4.0
89  194  4.0
90  194  4.0
91  194  4.0
92  194  4.0
93  194  4.0
94  194  4.0
95  194  4.0
96  194  4.0
97  194  4.0
98  194  4.0
99  194  4.0
100  194  4.0
101  194  4.0
102  194  4.0
103  194  4.0
104  194  4.0
105  194  4.0
106  194  4.0
107  194  4.0
108  194  4.0
109  194  4.0
110  194  4.0
111  194  4.0
112  194  4.0
113  194  4.0
114  194  4.0
115  194  4.0
116  194  4.0
117  194  4.0
118  194  4.0
119  194  4.0
120  194  4.0
121  194  4.0
122  194  4.0
123  194  4.0
124  194  4.0
125  194  4.0
126  194  4.0
127  194  4.0
0  195  4.0
1  195  4.0
2  195  4.0
3  195  4.0
4  195  4.0
5  195  4.0
6  195  4.0
7  195  4.0
8  195  4.0
9  195  4.0
10  195  4.0
11  195  4.0
12  195  4.0
13  195  4.0
14  195  4.0
15  195  4.0
16  195  4.0
17  195  4.0
18  195  4.0
19  195  4.0
20  195  4.0
21  195  4.0
22  195  4.0
23  195  4.0
24  195  4.0
25  195  4.0
26  195  4.0
27  195  4.0
28  195  4.0
29  195  4.0
30  195  4.0
31  195  4.0
32  195  4.0
33  195  4.0
34  195  4.0
35  195  4.0
36  195  4.0
37  195  4.0
38  195  4.0
39  195  4.0
40  195  4.0
41  195  4.0
42  195  4.0
43  195  4.0
44  195  4.0
45  195  4.0
46  195  4.0
47  195  4.0
48  195  4.0
49  195  4.0
50  195  4.0
51  195  4.0
52  195  4.0
53  195  4.0
54  195  4.0
55  195  4.0
56  195  4.0
57  195  4.0
58  195  4.0
59  195  4.0
60  195  4.0
61  195  4.0
62  195  4.0
63  195  4.0
64  195  4.0
65  195  4.0
66  195  4.0
67  195  4.0
68  195  4.0
69  195  4.0
70  195  4.0
71  195  4.0
72  195  4.0
73  195  4.0
74  195  4.0
75  195  4.0
76  195  4.0
77  195  4.0
78  195  4.0
79  195  4.0
80  195  4.0
81  195  4.0
82  195  4.0
83  195  4.0
84  195  4.0
85  195  4.0
86  195  4.0
87  195  4.0
88  195  4.0
89  195  4.0
90  195  4.0
91  195  4.0
92  195  4.0
93  195  4.0
94  195  4.0
95  195  4.0
96  195  4.0
97  195  4.0
98  195  4.0
99  195  4.0
100  195  4.0
101  195  4.0
102  195  4.0
103  195  4.0
104  195  4.0
105  195  4.0
106  195  4.0
107  195  4.0
108  195  4.0
109  195  4.0
110  195  4.0
111  195  4.0
112  195  4.0
113  195  4.0
114  195  4.0
115  195  4.0
116  195  4.0
117  195  4.0
118  195  4.0
119  195  4.0
120  195  4.0
121  195  4.0
122  195  4.0
123  195  4.0
124  195  4.0
125  195  4.0
126  195  4.0
127  195  4.0
0  196  4.0
1  196  4.0
2  196  4.0
3  196  4.0
4  196  4.0
5  196  4.0
6  196  4.0
7  196  4.0
8  196  4.0
9  196  4.0
10  196  4.0
11  196  4.0
12  196  4.0
13  196  4.0
14  196  4.0
15  196  4.0
16  196  4.0
17  196  4.0
18  196  4.0
19  196  4.0
20  196  4.0
21  196  4.0
22  196  4.0
23  196  4.0
24  196  4.0
25  196  4.0
26  196  4.0
27  196  4.0
28  196  4.0
29  196  4.0
30  196  4.0
31  196  4.0
32  196  4.0
33  196  4.0
34  196  4.0
35  196  4.0
36  196  4.0
37  196  4.0
38  196  4.0
39  196  4.0
40  196  4.0
41  196  4.0
42  196  4.0
43  196  4.0
44  196  4.0
45  196  4.0
46  196  4.0
47  196  4.0
48  196  4.0
49  196  4.0
50  196  4.0
51  196  4.0
52  196  4.0
53  196  4.0
54  196  4.0
55  196  4.0
56  196  4.0
57  196  4.0
58  196  4.0
59  196  4.0
60  196  4.0
61  196  4.0
62  196  4.0
63  196  4.0
64  196  4.0
65  196  4.0
66  196  4.0
67  196  4.0
68  196  4.0
69  196  4.0
70  196  4.0
71  196  4.0
72  196  4.0
73  196  4.0
74  196  4.0
75  196  4.0
76  196  4.0
77  196  4.0
78  196  4.0
79  196  4.0
80  196  4.0
81  196  4.0
82  196  4.0
83  196  4.0
84  196  4.0
85  196  4.0
86  196  4.0
87  196  4.0
88  196  4.0
89  196  4.0
90  196  4.0
91  196  4.0
92  196  4.0
93  196  4.0
94  196  4.0
95  196  4.0
96  196  4.0
97  196  4.0
98  196  4.0
99  196  4.0
100  196  4.0
101  196  4.0
102  196  4.0
103  196  4.0
104  196  4.0
105  196  4.0
106  196  4.0
107  196  4.0
108  196  4.0
109  196  4.0
110  196  4.0
111  196  4.0
112  196  4.0
113  196  4.0
114  196  4.0
115  196  4.0
116  196  4.0
117  196  4.0
118  196  4.0
119  196  4.0
120  196  4.0
121  196  4.0
122  196  4.0
123  196  4.0
124  196  4.0
125  196  4.0
126  196  4.0
127  196  4.0
0  197  4.0
1  197  4.0
2  197  4.0
3  197  4.0
4  197  4.0
5  197  4.0
6  197  4.0
7  197  4.0
8  197  4.0
9  197  4.0
10  197  4.0
11  197  4.0
12  197  4.0
13  197  4.0
14  197  4.0
15  197  4.0
16  197  4.0
17  197  4.0
18  197  4.0
19  197  4.0
20  197  4.0
21  197  4.0
22  197  4.0
23  197  4.0
24  197  4.0
25  197  4.0
26  197  4.0
27  197  4.0
28  197  4.0
29  197  4.0
30  197  4.0
31  197  4.0
32  197  4.0
33  197  4.0
34  197  4.0
35  197  4.0
36  197  4.0
37  197  4.0
38  197  4.0
39  197  4.0
40  197  4.0
41  197  4.0
42  197  4.0
43  197  4.0
44  197  4.0
45  197  4.0
46  197  4.0
47  197  4.0
48  197  4.0
49  197  4.0
50  197  4.0
51  197  4.0
52  197  4.0
53  197  4.0
54  197  4.0
55  197  4.0
56  197  4.0
57  197  4.0
58  197  4.0
59  197  4.0
60  197  4.0
61  197  4.0
62  197  4.0
63  197  4.0
64  197  4.0
65  197  4.0
66  197  4.0
67  197  4.0
68  197  4.0
69  197  4.0
70  197  4.0
71  197  4.0
72  197  4.0
73  197  4.0
74  197  4.0
75  197  4.0
76  197  4.0
77  197  4.0
78  197  4.0
79  197  4.0
80  197  4.0
81  197  4.0
82  197  4.0
83  197  4.0
84  197  4.0
85  197  4.0
86  197  4.0
87  197  4.0
88  197  4.0
89  197  4.0
90  197  4.0
91  197  4.0
92  197  4.0
93  197  4.0
94  197  4.0
95  197  4.0
96  197  4.0
97  197  4.0
98  197  4.0
99  197  4.0
100  197  4.0
101  197  4.0
102  197  4.0
103  197  4.0
104  197  4.0
105  197  4.0
106  197  4.0
107  197  4.0
108  197  4.0
109  197  4.0
110  197  4.0
111  197  4.0
112  197  4.0
113  197  4.0
114  197  4.0
115  197  4.0
116  197  4.0
117  197  4.0
118  197  4.0
119  197  4.0
120  197  4.0
121  197  4.0
122  197  4.0
123  197  4.0
124  197  4.0
125  197  4.0
126  197  4.0
127  197  4.0
0  198  4.0
1  198  4.0
2  198  4.0
3  198  4.0
4  198  4.0
5  198  4.0
6  198  4.0
7  198  4.0
8  198  4.0
9  198  4.0
10  198  4.0
11  198  4.0
